-54626.18329,-54373.34482,-54364.64654,-54447.23867,-0.264823688
-93.31993361,-0.059346461,-0.00244681,-0.000889444,-290.2382555
-0.000859902,-15772.75296,-414.118588,-385.8785538,-398.8225753
-8422.104259,-8141.928037,-7938.825146,-7999.332138,-0.374129527
-20664.82068,-20314.68417,-37.95055019,-20502.79839,-0.048908981
-19032.09638,-18720.81735,-18576.73374,-18564.60462,-758.481951
-197.7370978,-3199.198492,-3111.813462,-3155.898165,-4490.31543
-3513.021778,-9.954999666,-9.320837079,-0.00087427,-0.133986343
-0.000157773,-0.006170092,-0.001036356,-0.004515087,-785.0045214
-2515.997956,-2733.026575,-2613.975157,-0.00090746,-37.46209197
-23403.06324,-24695.52864,-140.5662672,-24186.74287,-121.3490127
-264.0264859,-6262.489247,-6329.421922,-2569.564267,-78781.1484
-0.000220611,-22.90431635,-0.000155214,-0.001306812,-169.5703681
-52324.87965,-51010.16104,-50598.69448,-51074.94078,-0.405218233
-3214.551063,-2207.541328,-2224.865993,-2250.179705,-854.7757204
-1191.153222,-28290.67745,-28181.79254,-25692.76703,-6663.009373
-2649.136916,-2479.704096,-18.56805492,-2491.847353,-0.043318036
-2886.901007,-2078.588523,-0.768062473,-2296.829845,-6.333590138
-0.000148328,-0.010644528,-1.390589022,-9.31E-05,-0.000502349
-0.104846854,-1.453394996,-0.04836738,-0.00137161,-1323.551339
-1628.273669,-22540.77737,-1199.865999,-65139.27489,-71970.88388
-9.80E-05,-0.010079484,-0.42787573,-3.849816173,-5.174337007
-22.27779683,-0.147833254,-9349.602016,-0.16824196,-12.37583389
-1923.82172,-1081.670717,-65.22519114,-5.108188992,-16.98580938
-65.36600632,-129.1918203,-68465.6423,-38.49577684,-3663.33533
-6.85E-06,-902.0854876,-84216.04215,-7.831714764,-524.9416479
-8538.233743,-4.516301023,-0.164566213,-0.995167181,-0.514334729
-530.9340881,-34.79918121,-618.5552878,-1106.518541,-56.46977447
-1544.846649,-50.28584753,-442.7849218,-138.0665309,-479.4588909
-4.92E-06,-49.79012118,-65.0926476,-0.084002602,-13.28424665
-1.376301037,-0.152080321,-0.000334842,-0.012978959,-0.070179702
-1366.507086,-0.19319548,-2.84353825,-0.008007011,-0.000187453
-1141.734632,-0.000895089,-0.000535631,-0.000117989,-0.000216706
-3870.837895,-89.47232294,-526.3054711,-223.0967444,-82.20691094
-177.7932356,-0.309147874,-1.898912495,-1.572376974,-9.274141419
-58.9556296,-6.065220617,-4.23381771,-2.652352935,-0.488707386
-2.07E-05,-9.685419241,-0.000824634,-82.20432476,-25.2251991
-8.847991985,-13.10356926,-11.97411231,-9.675514883,-36.49270643
-28.29734929,-28.10659759,-69.24959692,-32.44314369,-16.50042928
-1.91E-05,-170.088054,-120.615169,-66.96025496,-8.001375993
-7.02E-07,-84.17921998,-380.6888928,-302.7923672,-20.280656
-3602.398291,-247.3500272,-118.2920363,-172.6567701,-0.20231602
-5249.151413,-2445.382881,-1696.905778,-518.8134677,-499.590959
-781.5196039,-7.416536941,-328.9066571,-47.76671397,-158.9117799
-174.7043556,-174.0507055,-98.27023856,-17.85215999,-6.266877959
-26.34188162,-72.66434435,-145.6323101,-161.134184,-55.22668705
-4.179595011,-0.355822546,-0.466539474,-1.118704296,-1.198922294
-393.4896599,-181.7992178,-134.4756262,-65.7022747,-134.5942966
-408.4633019,-12.63888496,-127.3597197,-9.037676537,-52.68560065
-92.17260248,-226.5549774,-24.80709976,-264.1352046,-340.0524174
-174.9173381,-204.3516666,-572.6697737,-419.1164048,-381.8053756
-4.415140909,-4.647124458,-0.000598327,-8.642921119,-0.007269978
-1.437191297,-0.622293074,-2.434508615,-0.27722265,-1.165804774
-11.29092302,-20.80998874,-98.14945955,-17.49748297,-25.4343273
-0.156653642,-3.293079023,-0.087327119,-1.882505357,-4.705311674
-1.801975079,-62.54670744,-28.17238675,-25.45035115,-120.7827178
-1554.306633,-114.6914705,-92.39218128,-181.8134023,-39.05046933
-1.073978071,-0.003749804,-2.221942886,-0.000841438,-0.000661981
-8.433551565,-2.096576471,-1.809075255,-24.062402,-11.7637046
-0.004293252,-0.010031271,-0.00046255,-0.053843657,-0.001090339
-85.56958064,-135.1878716,-101.8237833,-611.1049058,-27.06138128
-0.351334785,-43.8823341,-105.2919926,-138.6252218,-79.98288749
-11.80369956,-50.59061029,-276.8808781,-590.9398387,-207.3456214
-2498.721949,-718.5986425,-153.9549807,-32.20982732,-376.9296915
-2.186182439,-3114.590006,-75.49243788,-1968.357054,-2172.022775
-6.691238145,-1689.735968,-52.23077001,-297.3128894,-819.5670307
-3.866880271,-0.321228613,-0.054927409,-0.417288848,-1.95835232
-0.063216118,-0.020015714,-0.058486037,-0.013210951,-6.59E-05
-4.542004852,-15.19440477,-299.9940647,-21.10073836,-48.23630695
-170.7962682,-85.8853555,-99.23089994,-80.67349296,-8.366422641
-0.000695798,-0.349934313,-0.000165802,-0.033407547,-9.38E-06
-2.786248317,-3.725174473,-7.437901846,-0.837134393,-4.636074461
-1.62634128,-3.004535311,-1.90E-05,-3.618986119,-0.788844019
-0.627955454,-4.15E-06,-4.091022926,-18.08292722,-0.606000331
-0.069250658,-0.000402088,-0.006600766,-0.091282132,-0.034387978
-0.001531091,-2.66E-06,-8.88E-06,-5.79E-06,-9.02E-05
-8804.220313,-632.7326148,-133.2614875,-210.7444104,-516.6888456
-133.8961201,-23.40844523,-206.3938511,-82.09101762,-150.8083477
-1.44E-06,-3251.311053,-617.6858335,-489.9502396,-815.822956
-83.66194799,-464.5818453,-64.46791897,-526.2628252,-301.3532896
-2.702660245,-13.96211777,-78.92026465,-93.18305124,-119.5744474
-0.68490093,-16.20721105,-3.67693253,-3.343667159,-2.274043075
-267.3419963,-266.5330997,-194.4987685,-8.855454372,-245.998919
-315.1822191,-4.525524422,-1.708999882,-49.98566095,-7.483854083
-53.82288799,-0.000477744,-15.20238281,-37.7123616,-2.08952174
-35.08937794,-157.9838528,-17.73793844,-113.5066582,-43.88403035
-197.4232171,-171.6707719,-79.69393747,-336.8702904,-469.6312065
-525.2867961,-9.970652012,-0.485806817,-0.321104723,-75.93985296
-1476.694289,-183.8066065,-394.2660946,-93.3609613,-571.7370829
-0.000529221,-0.009785866,-5.47E-05,-0.464039116,-0.081239556
-659.3469855,-0.000416982,-1.906932558,-1.928350041,-2.665191387
-4.20E-05,-0.010398214,-0.021822921,-4.20E-08,-0.020964536
-14.88883912,-5.513620569,-0.00071302,-0.000627871,-0.18534961
-0.000907276,-0.020747756,-0.015138685,-0.260201932,-0.000167865
-0.01028966,-0.965157152,-8.85E-05,-1.109415163,-0.00075645
-82.70331684,-43.00054469,-252.0014814,-674.0918614,-467.6740568
-34.06777246,-133.662064,-15.9617729,-3.476360468,-34.56515634
-1.092499811,-0.689572029,-0.639529434,-0.587589439,-1.559076019
-218.3761713,-466.8119722,-424.7088608,-2065.159774,-198.5898457
-8.152097646,-33.67047729,-23.01354594,-86.54579745,-31.96559686
-1.042894207,-2.555269223,-1.231883302,-5.035843504,-1.526628514
-0.090091273,-4.94E-05,-2.972806148,-1.26500788,-0.22759795
-66.94970826,-296.9958302,-67.20400685,-66.84320119,-5.48383616
-322.2638248,-0.236107072,-121.8960752,-157.3410186,-107.5930446
-0.19978346,-0.002795235,-0.116970977,-1.58E-05,-0.187253253
-987.759362,-182.1912921,-488.2880616,-815.3300979,-7.430498267
-0.00019527,-0.494631951,-0.728114235,-0.164169087,-1.54971932
-32.21239614,-42.06953875,-1.211745815,-78.39584758,-132.1969003
-21.52472577,-0.000462858,-3.104555087,-0.784447616,-0.738502304
-15.05504903,-0.462257636,-1.113910966,-1.090017572,-0.965764139
-2.271227266,-0.676310542,-1.60606119,-2.615950379,-0.429857604
-91.26814156,-4.733799594,-112.1556074,-0.002363239,-15.5429097
-57.23918984,-116.4422364,-171.3359647,-0.000816469,-78.01033222
-226.5781658,-288.7884567,-126.9668519,-141.1710687,-476.4398161
-2764.129635,-457.447255,-2049.135373,-183.137886,-1383.584297
-7367.407398,-399.2722043,-11041.90499,-73.76114427,-218.4064381
-54.37195002,-0.464670532,-7.156256299,-5.2957114,-0.710427392
-14.61119487,-44.72452258,-1.863921543,-4.309235994,-34.1168123
-53.20328876,-33.39967345,-76.18045469,-1.028780871,-18.68113951
-0.168993321,-0.341556789,-0.143787349,-1.602203301,-0.213627878
-5.628310916,-25.45843525,-9.300555308,-33.16098255,-10.58109335
-124.6505155,-32.91154002,-62.6107995,-23.65645512,-13.6042134
-28.66545046,-0.051609842,-124.0995273,-45.13692759,-2.244097284
-0.000611852,-1.318434268,-0.302118807,-0.15317169,-0.010438671
-159.7646301,-79.14773311,-164.0256356,-161.9959728,-122.0696316
-14.85148033,-1745.308334,-2317.227126,-796.0211345,-883.1121274
-2.0075198,-14.72115137,-2.427400101,-1.037843619,-0.999776544
-5.85191571,-281.2202385,-1.509908547,-40.1905087,-186.0475356
-59.38744204,-164.8628805,-32.26393292,-123.3319892,-248.6680384
-13.20492878,-7.901986823,-0.339500811,-5.215051349,-6.498036656
-20.59421924,-12597.05499,-2731.76159,-23806.71024,-18979.89557
-5.70181181,-19.3672422,-41.04632622,-3.044132867,-5.549287204
-165.5268436,-32.4038729,-178.3375535,-18.60859134,-176.4657046
-2.618303044,-0.000386608,-0.400540226,-0.30899995,-0.645756925
-202.0386776,-29.24278911,-14.5162025,-86.09901678,-132.0994985
-0.372356585,-149.5103361,-39.65580403,-335.3744641,-432.4727513
-19.28770649,-112.2831765,-190.8775944,-146.3943631,-20.01026529
-3.682903833,-0.002020818,-99.41707199,-28.13633828,-25.61198149
-0.000402029,-1.22E-07,-3.33E-05,-0.012341023,-0.272596781
-1.55E-05,-0.007651521,-0.01496387,-0.231279659,-0.000149837
-6.136169912,-249.0257766,-251.2326967,-1.149516527,-60.42824718
-262.0542954,-13.64918567,-299.0640089,-736.3085424,-118.6875307
-3.741601445,-2.83002155,-4.018259655,-18.5247762,-57.98361616
-3.363032126,-0.762570869,-1.858431675,-1.963706302,-0.441780305
-909.3315212,-137.2540136,-54.16184182,-76.94202052,-176.2333263
-10.08278241,-2.040726618,-6.360841015,-5.891313161,-5.614179417
-34.84398692,-185.5155627,-10.25267265,-9.969725988,-19.38605852
-13.36566024,-2.99887547,-0.408633436,-2.793140986,-9.15810385
-1.503433877,-0.760630389,-7.627356787,-3.543236064,-24.72794116
-4.450673293,-27.45300366,-22.55190928,-25.87255885,-23.61903612
